destination,check_in,check_out,hotel_code,hotel_name,hotel_category,hotel_category_name,destination_code,destination_name,zone_code,zone_name,hotel_latitude,hotel_longitude,room_code,room_name,rate_key,rate_class,rate_type,price,allotment,payment_type,board_code,board_name,rooms,adults,children,offer_name,offer_amount,cancellation_amount,cancellation_from
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-1,Heritage Splendour Double,20260915|20260916|W|270|281564|DBL.DX-1|BAR-CP|BB||1~1~0||N@07~~20985~1157245534~N~~~NOR~~DCDBAA858E87485178773883458805AAUK0007000000001025872,NOR,BOOKABLE,114.88,7,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,114.88,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-1,Heritage Splendour Double,20260915|20260916|W|270|281564|DBL.DX-1|BAR-MAP|HB||1~1~0||P@07~~263a6~1566879555~N~~~NOR~~DCDBAA858E87485178773883458805AAUK0007000000001020e90,NOR,BOOKABLE,144.14,7,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-21.56,144.14,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-1,Heritage Splendour Double,20260915|20260916|W|270|281564|DBL.DX-1|BAR-MAP|HB||1~1~0||N@07~~22ec4~-1459916539~N~~~NOR~~DCDBAA858E87485178773883458805AAUK00070000000010239a9,NOR,BOOKABLE,169.57,7,AT_WEB,HB,HALF BOARD,1,1,0,,,169.57,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-2,Heritage Royal Double,20260915|20260916|W|270|281564|DBL.DX-2|BAR-CP|BB||1~1~0||P@07~~23ca1~-2109544092~N~~~NOR~~DCDBAA858E87485178773883458805AAUK000700000000102308b,NOR,BOOKABLE,139.48,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-20.86,139.48,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-2,Heritage Royal Double,20260915|20260916|W|270|281564|DBL.DX-2|BAR-CP|BB||1~1~0||N@07~~20cbe~2058348213~N~~~NOR~~DCDBAA858E87485178773883458805AAUK0007000000001020aa4,NOR,BOOKABLE,164.1,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,164.1,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-2,Heritage Royal Double,20260915|20260916|W|270|281564|DBL.DX-2|BAR-MAP|HB||1~1~0||P@07~~230d7~1638408872~N~~~NOR~~DCDBAA858E87485178773883458805AAUK00070000000010263b9,NOR,BOOKABLE,185.99,2,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-27.81,185.99,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-2,Heritage Royal Double,20260915|20260916|W|270|281564|DBL.DX-2|BAR-MAP|HB||1~1~0||N@07~~232fd~819294616~N~~~NOR~~DCDBAA858E87485178773883458805AAUK00070000000010251da,NOR,BOOKABLE,218.81,2,AT_WEB,HB,HALF BOARD,1,1,0,,,218.81,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-3,Heritage Palatial Double,20260915|20260916|W|270|281564|DBL.DX-3|BAR-CP|BB||1~1~0||P@07~~24db1~-1930922770~N~~~NOR~~DCDBAA858E87485178773883458805AAUK0007000000001022c99,NOR,BOOKABLE,153.44,1,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-22.95,153.44,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-3,Heritage Palatial Double,20260915|20260916|W|270|281564|DBL.DX-3|BAR-CP|BB||1~1~0||N@07~~20ed1~1676968657~N~~~NOR~~DCDBAA858E87485178773883458805AAUK00070000000010234b4,NOR,BOOKABLE,180.52,1,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,180.52,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-3,Heritage Palatial Double,20260915|20260916|W|270|281564|DBL.DX-3|BAR-MAP|HB||1~1~0||P@07~~23fe7~120180042~N~~~NOR~~DCDBAA858E87485178773883458805AAUK0007000000001025cc7,NOR,BOOKABLE,199.92,1,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-29.91,199.92,2026-09-11T23:59:00+05:30
Kochi,2026-09-15,2026-09-16,281564,Neemrana's- Tower House,3EST,3 STARS,COK,Kochi-Cochin,1,Kochi-Cochin,9.967334,76.24193,DBL.DX-3,Heritage Palatial Double,20260915|20260916|W|270|281564|DBL.DX-3|BAR-MAP|HB||1~1~0||N@07~~233110~21557247~N~~~NOR~~DCDBAA858E87485178773883458805AAUK00070000000010216eb,NOR,BOOKABLE,235.22,1,AT_WEB,HB,HALF BOARD,1,1,0,,,235.22,2026-09-11T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBT.Z1,Standard Room,20260915|20260916|W|270|89737|DBT.Z1|FIT -BB|BB||1~1~0||N@07~~22d75~2054972474~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001022d75,NOR,BOOKABLE,117.45,18,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,117.45,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBT.Z1,Standard Room,20260915|20260916|W|270|89737|DBT.Z1|FIT -BB|BB||1~1~0||N@07~~22d75~2054972474~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001022d75,NOR,BOOKABLE,117.45,18,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,117.45,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBT.GV,Attrium Room,20260915|20260916|W|270|89737|DBT.GV|FIT -BB|BB||1~1~0||N@07~~20b85~-596307168~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020b85,NOR,BOOKABLE,133.11,18,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,133.11,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBT.GV,Attrium Room,20260915|20260916|W|270|89737|DBT.GV|FIT -BB|BB||1~1~0||N@07~~20b85~-596307168~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020b85,NOR,BOOKABLE,133.11,18,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,133.11,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBL.VP,Pool View Room,20260915|20260916|W|270|89737|DBL.VP|FIT -BB|BB||1~1~0||N@07~~24d94~-1258191835~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001024d94,NOR,BOOKABLE,148.77,18,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,148.77,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBL.VP,Pool View Room,20260915|20260916|W|270|89737|DBL.VP|FIT -BB|BB||1~1~0||N@07~~24d94~-1258191835~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001024d94,NOR,BOOKABLE,148.77,18,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,148.77,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBL.SS,Coastal View Room,20260915|20260916|W|270|89737|DBL.SS|FIT -BB|BB||1~1~0||N@07~~254bf~1619659375~N~~~NOR~~2F00644B0BC843C178773883665105AAUK00020000000010254bf,NOR,BOOKABLE,191.84,7,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,191.84,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,89737,Uday Samudra Leisure Beach Hotel,3EST,3 STARS,PQP,Kovalam,1,Kovalam,8.402319,76.973537,DBL.SS,Coastal View Room,20260915|20260916|W|270|89737|DBL.SS|FIT -BB|BB||1~1~0||N@07~~254bf~1619659375~N~~~NOR~~2F00644B0BC843C178773883665105AAUK00020000000010254bf,NOR,BOOKABLE,191.84,7,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,191.84,2026-08-25T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-1,Standard Double Room Single,20260915|20260916|W|270|181791|SGL.ST-1|EP|RO||1~1~0||P@07~~21213~-1336822691~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001021213,NOR,BOOKABLE,19.18,23,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-2.14,19.18,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-1,Standard Double Room Single,20260915|20260916|W|270|181791|SGL.ST-1|CP|BB||1~1~0||P@07~~25a14~1160516790~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001025a14,NOR,BOOKABLE,20.9,23,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-2.32,20.9,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-1,Standard Double Room Single,20260915|20260916|W|270|181791|SGL.ST-1|EP|RO||1~1~0||N@07~~22015~-916471655~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001022015,NOR,BOOKABLE,21.32,23,AT_WEB,RO,ROOM ONLY,1,1,0,,,21.32,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-1,Standard Double Room Single,20260915|20260916|W|270|181791|SGL.ST-1|CP|BB||1~1~0||N@07~~21617~1809054060~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001021617,NOR,BOOKABLE,23.22,23,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,23.22,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-1,Standard Double Room Single,20260915|20260916|W|270|181791|SGL.ST-1|MAP|HB||1~1~0||P@07~~24017~-604665275~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001024017,NOR,BOOKABLE,23.64,23,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-2.63,23.64,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-1,Standard Double Room Single,20260915|20260916|W|270|181791|SGL.ST-1|MAP|HB||1~1~0||N@07~~21b1a~1283619393~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001021b1a,NOR,BOOKABLE,26.27,23,AT_WEB,HB,HALF BOARD,1,1,0,,,26.27,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-2,Standard Twin Room Single,20260915|20260916|W|270|181791|SGL.ST-2|EP|RO||1~1~0||P@07~~21213~1987853598~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001021213,NOR,BOOKABLE,19.18,4,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-2.14,19.18,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-2,Standard Twin Room Single,20260915|20260916|W|270|181791|SGL.ST-2|CP|BB||1~1~0||P@07~~25a14~190225783~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001025a14,NOR,BOOKABLE,20.9,4,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-2.32,20.9,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-2,Standard Twin Room Single,20260915|20260916|W|270|181791|SGL.ST-2|EP|RO||1~1~0||N@07~~22015~-1886762662~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001022015,NOR,BOOKABLE,21.32,4,AT_WEB,RO,ROOM ONLY,1,1,0,,,21.32,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-2,Standard Twin Room Single,20260915|20260916|W|270|181791|SGL.ST-2|CP|BB||1~1~0||N@07~~21617~838763053~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001021617,NOR,BOOKABLE,23.22,4,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,23.22,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-2,Standard Twin Room Single,20260915|20260916|W|270|181791|SGL.ST-2|MAP|HB||1~1~0||P@07~~24017~-618915420~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001024017,NOR,BOOKABLE,23.64,4,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-2.63,23.64,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.ST-2,Standard Twin Room Single,20260915|20260916|W|270|181791|SGL.ST-2|MAP|HB||1~1~0||N@07~~21b1a~1269369248~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001021b1a,NOR,BOOKABLE,26.27,4,AT_WEB,HB,HALF BOARD,1,1,0,,,26.27,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-1,Standard Double Room,20260915|20260916|W|270|181791|DBL.ST-1|EP|RO||1~1~0||P@07~~23e16~-6296849~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001023e16,NOR,BOOKABLE,22.62,23,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-2.51,22.62,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-1,Standard Double Room,20260915|20260916|W|270|181791|DBL.ST-1|EP|RO||1~1~0||N@07~~20d19~-797627465~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020d19,NOR,BOOKABLE,25.13,23,AT_WEB,RO,ROOM ONLY,1,1,0,,,25.13,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-1,Standard Double Room,20260915|20260916|W|270|181791|DBL.ST-1|CP|BB||1~1~0||P@07~~2041a~-1504766550~N~~~NOR~~2F00644B0BC843C178773883665105AAUK000200000000102041a,NOR,BOOKABLE,26.04,23,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-2.9,26.04,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-1,Standard Double Room,20260915|20260916|W|270|181791|DBL.ST-1|CP|BB||1~1~0||N@07~~25e1c~-123515964~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001025e1c,NOR,BOOKABLE,28.94,23,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,28.94,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-1,Standard Double Room,20260915|20260916|W|270|181791|DBL.ST-1|MAP|HB||1~1~0||P@07~~2351f~530570885~N~~~NOR~~2F00644B0BC843C178773883665105AAUK000200000000102351f,NOR,BOOKABLE,31.53,23,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-3.5,31.53,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-1,Standard Double Room,20260915|20260916|W|270|181791|DBL.ST-1|MAP|HB||1~1~0||N@07~~20323~411031453~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020323,NOR,BOOKABLE,35.03,23,AT_WEB,HB,HALF BOARD,1,1,0,,,35.03,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-2,Standard Twin Room,20260915|20260916|W|270|181791|DBL.ST-2|EP|RO||1~1~0||P@07~~23e16~-976587856~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001023e16,NOR,BOOKABLE,22.62,4,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-2.51,22.62,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-2,Standard Twin Room,20260915|20260916|W|270|181791|DBL.ST-2|EP|RO||1~1~0||N@07~~20d19~-1767918472~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020d19,NOR,BOOKABLE,25.13,4,AT_WEB,RO,ROOM ONLY,1,1,0,,,25.13,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-2,Standard Twin Room,20260915|20260916|W|270|181791|DBL.ST-2|CP|BB||1~1~0||P@07~~2041a~1819909739~N~~~NOR~~2F00644B0BC843C178773883665105AAUK000200000000102041a,NOR,BOOKABLE,26.04,4,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-2.9,26.04,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-2,Standard Twin Room,20260915|20260916|W|270|181791|DBL.ST-2|CP|BB||1~1~0||N@07~~25e1c~-1093806971~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001025e1c,NOR,BOOKABLE,28.94,4,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,28.94,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-2,Standard Twin Room,20260915|20260916|W|270|181791|DBL.ST-2|MAP|HB||1~1~0||P@07~~2351f~516320740~N~~~NOR~~2F00644B0BC843C178773883665105AAUK000200000000102351f,NOR,BOOKABLE,31.53,4,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-3.5,31.53,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,DBL.ST-2,Standard Twin Room,20260915|20260916|W|270|181791|DBL.ST-2|MAP|HB||1~1~0||N@07~~20323~396781308~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020323,NOR,BOOKABLE,35.03,4,AT_WEB,HB,HALF BOARD,1,1,0,,,35.03,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-1,Superior Room Single,20260915|20260916|W|270|181791|SGL.SU-1|EP|RO||1~1~0||P@07~~23e16~2141503814~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001023e16,NOR,BOOKABLE,22.62,24,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-2.51,22.62,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-1,Superior Room Single,20260915|20260916|W|270|181791|SGL.SU-1|CP|BB||1~1~0||P@07~~22018~2088802083~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001022018,NOR,BOOKABLE,24.32,24,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-2.71,24.32,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-1,Superior Room Single,20260915|20260916|W|270|181791|SGL.SU-1|EP|RO||1~1~0||N@07~~20d19~1350173198~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020d19,NOR,BOOKABLE,25.13,24,AT_WEB,RO,ROOM ONLY,1,1,0,,,25.13,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-1,Superior Room Single,20260915|20260916|W|270|181791|SGL.SU-1|CP|BB||1~1~0||N@07~~2031b~821399295~N~~~NOR~~2F00644B0BC843C178773883665105AAUK000200000000102031b,NOR,BOOKABLE,27.03,24,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,27.03,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-1,Superior Room Single,20260915|20260916|W|270|181791|SGL.SU-1|MAP|HB||1~1~0||P@07~~2061b~1873682510~N~~~NOR~~2F00644B0BC843C178773883665105AAUK000200000000102061b,NOR,BOOKABLE,27.06,24,AT_WEB,HB,HALF BOARD,1,1,0,Exclusive discount,-3.01,27.06,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-1,Superior Room Single,20260915|20260916|W|270|181791|SGL.SU-1|MAP|HB||1~1~0||N@07~~2071e~-850283948~N~~~NOR~~2F00644B0BC843C178773883665105AAUK000200000000102071e,NOR,BOOKABLE,30.07,24,AT_WEB,HB,HALF BOARD,1,1,0,,,30.07,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-2,Superior Queen Single,20260915|20260916|W|270|181791|SGL.SU-2|EP|RO||1~1~0||P@07~~23e16~1171212807~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001023e16,NOR,BOOKABLE,22.62,24,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-2.51,22.62,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-2,Superior Queen Single,20260915|20260916|W|270|181791|SGL.SU-2|CP|BB||1~1~0||P@07~~22018~1118511076~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001022018,NOR,BOOKABLE,24.32,24,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-2.71,24.32,2026-09-13T23:59:00+05:30
Thiruvananthapuram,2026-09-15,2026-09-16,181791,Ginger Trivendrum,3EST,3 STARS,TV1,Trivandrum,1,Trivandrum,8.561211809961334,76.87659705618455,SGL.SU-2,Superior Queen Single,20260915|20260916|W|270|181791|SGL.SU-2|EP|RO||1~1~0||N@07~~20d19~379882191~N~~~NOR~~2F00644B0BC843C178773883665105AAUK0002000000001020d19,NOR,BOOKABLE,25.13,24,AT_WEB,RO,ROOM ONLY,1,1,0,,,25.13,2026-09-13T23:59:00+05:30
